poll_reading_id,response_option_id,response_kind,candidate_id,candidate_name,candidate_observation_status,response_label,option_order,reported_value,share,notes
forum_2014_mar27_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,5,0.05,Source-published token preserved; agreed across two reads.
forum_2014_mar27_release__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,21,0.21,Source-published token preserved; agreed across two reads.
forum_2014_mar27_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,33,0.33,Source-published token preserved; agreed across two reads.
forum_2014_mar27_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,4,0.04,Source-published token preserved; agreed across two reads.
forum_2014_mar27_release__r2,dont-know,dont_know,,,,Don't know,6,5,0.05,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,39,0.39,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,54,0.54,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r1,dont-know,dont_know,,,,Don't know,3,8,0.08,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,32,0.32,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r2,tory,candidate,tory,John Tory,individually_published,John Tory,2,52,0.52,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r2,dont-know,dont_know,,,,Don't know,3,17,0.17,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,45,0.45,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r3,giambrone,candidate,giambrone,Adam Giambrone,individually_published,Adam Giambrone,2,35,0.35,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r3,dont-know,dont_know,,,,Don't know,3,20,0.2,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r4,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,41,0.41,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,43,0.43,Source-published token preserved; agreed across two reads.
forum_2013_jul30_release__r4,dont-know,dont_know,,,,Don't know,3,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,38,0.38,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,8,0.08,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r1,dont-know,dont_know,,,,Don't know,4,21,0.21,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,39,0.39,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,6,0.06,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r2,dont-know,dont_know,,,,Don't know,5,10,0.1,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,26,0.26,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,32,0.32,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,10,0.1,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,tory,candidate,tory,John Tory,individually_published,John Tory,4,25,0.25,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,2,0.02,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r3,dont-know,dont_know,,,,Don't know,6,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r4,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r4,tory,candidate,tory,John Tory,individually_published,John Tory,2,31,0.31,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,22,0.22,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r4,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,4,0.04,Source-published token preserved; agreed across two reads.
forum_2013_nov04_release__r4,dont-know,dont_know,,,,Don't know,5,14,0.14,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,39,0.39,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r1,tory,candidate,tory,John Tory,individually_published,John Tory,2,43,0.43,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r1,dont-know,dont_know,,,,Don't know,3,18,0.18,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,1,20,0.2,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,47,0.47,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r2,dont-know,dont_know,,,,Don't know,3,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,52,0.52,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r3,minnan-wong,candidate,minnan-wong,Denzil Minnan-Wong,individually_published,Denzil Minnan-Wong,2,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r3,dont-know,dont_know,,,,Don't know,3,32,0.32,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r4,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,35,0.35,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r4,tory,candidate,tory,John Tory,individually_published,John Tory,2,35,0.35,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,12,0.12,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r4,dont-know,dont_know,,,,Don't know,4,19,0.19,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r5,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,43,0.43,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r5,minnan-wong,candidate,minnan-wong,Denzil Minnan-Wong,individually_published,Denzil Minnan-Wong,2,13,0.13,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r5,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,14,0.14,Source-published token preserved; agreed across two reads.
forum_2013_sep23_release__r5,dont-know,dont_know,,,,Don't know,4,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,37,0.37,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,9,0.09,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r1,dont-know,dont_know,,,,Don't know,4,21,0.21,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,20,0.2,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,5,0.05,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r2,dont-know,dont_know,,,,Don't know,5,10,0.1,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,38,0.38,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r3,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,21,0.21,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r3,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,10,0.1,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r3,dont-know,dont_know,,,,Don't know,4,31,0.31,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,24,0.24,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,11,0.11,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,tory,candidate,tory,John Tory,individually_published,John Tory,4,25,0.25,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,3,0.03,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r4,dont-know,dont_know,,,,Don't know,6,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r5,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r5,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,12,0.12,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r5,tory,candidate,tory,John Tory,individually_published,John Tory,3,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r5,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,6,0.06,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r5,dont-know,dont_know,,,,Don't know,5,19,0.19,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r6,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r6,tory,candidate,tory,John Tory,individually_published,John Tory,2,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r6,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,23,0.23,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r6,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,6,0.06,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r6,dont-know,dont_know,,,,Don't know,5,14,0.14,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r7,tory,candidate,tory,John Tory,individually_published,John Tory,1,37,0.37,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r7,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,26,0.26,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r7,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_oct31_release__r7,dont-know,dont_know,,,,Don't know,4,30,0.3,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,28,0.28,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,tory,candidate,tory,John Tory,individually_published,John Tory,2,22,0.22,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,5,0.05,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,2,0.02,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,5,36,0.36,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r1,dont-know,dont_know,,,,Don't know,6,7,0.07,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r2,tory,candidate,tory,John Tory,individually_published,John Tory,1,32,0.32,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,4,0.04,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,5,0.05,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,38,0.38,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r2,dont-know,dont_know,,,,Don't know,5,21,0.21,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,28,0.28,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r3,tory,candidate,tory,John Tory,individually_published,John Tory,2,25,0.25,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,38,0.38,Source-published token preserved; agreed across two reads.
forum_2014_mar13_release__r3,dont-know,dont_know,,,,Don't know,4,8,0.08,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,31,0.31,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,17,0.17,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,4,0.04,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,39,0.39,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r1,dont-know,dont_know,,,,Don't know,5,9,0.09,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,1,12,0.12,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,37,0.37,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,2,0.02,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r2,tory,candidate,tory,John Tory,individually_published,John Tory,4,32,0.32,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r2,dont-know,dont_know,,,,Don't know,5,17,0.17,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,32,0.32,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,tory,candidate,tory,John Tory,individually_published,John Tory,3,21,0.21,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,2,0.02,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,5,11,0.11,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r3,dont-know,dont_know,,,,Don't know,6,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,1,20,0.2,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r4,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,45,0.45,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r4,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,4,0.04,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r4,minnan-wong,candidate,minnan-wong,Denzil Minnan-Wong,individually_published,Denzil Minnan-Wong,4,5,0.05,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r4,dont-know,dont_know,,,,Don't know,5,26,0.26,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,30,0.3,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,38,0.38,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,minnan-wong,candidate,minnan-wong,Denzil Minnan-Wong,individually_published,Denzil Minnan-Wong,3,2,0.02,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,4,0.04,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,5,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r5,dont-know,dont_know,,,,Don't know,6,9,0.09,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r6,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,40,0.4,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r6,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,31,0.31,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r6,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,13,0.13,Source-published token preserved; agreed across two reads.
forum_2013_oct30_release__r6,dont-know,dont_know,,,,Don't know,4,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,34,0.34,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,40,0.4,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,9,0.09,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r1,dont-know,dont_know,,,,Don't know,4,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,35,0.35,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,17,0.17,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r2,dont-know,dont_know,,,,Don't know,5,7,0.07,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,29,0.29,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,28,0.28,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,12,0.12,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,tory,candidate,tory,John Tory,individually_published,John Tory,4,25,0.25,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,2,0.02,Source-published token preserved; agreed across two reads.
forum_2013_nov06_release__r3,dont-know,dont_know,,,,Don't know,6,5,0.05,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,36,0.36,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r1,tory,candidate,tory,John Tory,individually_published,Radio host John Tory,2,48,0.48,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r1,dont-know,dont_know,,,,Don't know,3,16,0.16,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,45,0.45,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r2,vaughan,candidate,vaughan,Adam Vaughan,individually_published,Councillor Adam Vaughan,2,43,0.43,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r2,dont-know,dont_know,,,,Don't know,3,12,0.12,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,40,0.4,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r3,chow,candidate,chow,Olivia Chow,individually_published,Federal MP Olivia Chow,2,52,0.52,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r3,dont-know,dont_know,,,,Don't know,3,8,0.08,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r4,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,49,0.49,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r4,canseco,candidate,canseco,José Canseco,individually_published,Former Blue Jay José Canseco,2,31,0.31,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r4,dont-know,dont_know,,,,Don't know,3,20,0.2,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r5,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,44,0.44,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r5,minnan-wong,candidate,minnan-wong,Denzil Minnan-Wong,individually_published,Councillor Denzil Minnan-Wong,2,30,0.3,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r5,dont-know,dont_know,,,,Don't know,3,26,0.26,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r6,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,40,0.4,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r6,stintz,candidate,stintz,Karen Stintz,individually_published,TTC Chair Karen Stintz,2,49,0.49,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r6,dont-know,dont_know,,,,Don't know,3,11,0.11,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r7,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Mayor Rob Ford,1,45,0.45,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r7,carroll,candidate,carroll,Shelley Carroll,individually_published,Councillor Shelley Carroll,2,35,0.35,Source-published token preserved; agreed across two reads.
forum_2013_jan25_release__r7,dont-know,dont_know,,,,Don't know,3,20,0.2,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,27,0.27,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,16,0.16,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,45,0.45,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r1,undecided,undecided,,,,Undecided,4,13,0.13,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,30,0.3,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,18,0.18,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep13_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,51,0.51,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,25,0.25,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,23,0.23,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,40,0.4,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r1,undecided,undecided,,,,Undecided,4,11,0.11,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,28,0.28,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,26,0.26,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep21_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,46,0.46,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,21,0.21,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,30,0.3,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,37,0.37,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r1,undecided,undecided,,,,Undecided,4,12,0.12,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,24,0.24,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,34,0.34,Source-published token preserved; agreed across two reads.
mainstreet_2014_sep28_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,42,0.42,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,19,0.19,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,28,0.28,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,42,0.42,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r1,undecided,undecided,,,,Undecided,4,11,0.11,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,22,0.22,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct05_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,31,0.31,Source-published token preserved; agreed across two reads.
